"meanBlue","meanRed","sdBlue","skewnessBlue","dfRG","dfRB","dfGB","entropyBlue","energyBlue","contrastBlue","homogeneityBlue","coverage","cloudType"
0.5553616977826995,0.7744548043434599,0.795665941065098,0.49327357012399037,0.6833927623987951,0.827373471589144,0.81638302077936,0.21105209061509092,0.24268321096876347,0.20666835158525484,0.2867950487760455,0.5101098760402176,"nube"
0.5122714796845749,0.3069002262192732,0.7253812328184738,0.5724603846899229,0.1975138892029584,0.1939999652114054,0.16549047428632038,0.5699583341069429,0.2874597999649658,0.004860908334703352,0.8287256280148565,0.08074897596697819,"cieloDespejado"
0.44786964894177383,0.6885277585540017,0.641724999687701,0.5185549550322668,0.7816848166461344,0.8414800914997698,0.7429656964375602,0.27954730447878806,0.044285940234388955,0.06688472457715497,0.3463425220610984,0.6397503420544809,"nube"
0.24045525825770744,0.36659961642227246,0.8025891271474513,0.9823668612544834,0.6490926835027275,0.6383459780978975,0.510857212994427,0.5618137453069082,0.21764056619336497,0.04466833686266524,0.5340668883741647,0.332943241595098,"nube"
0.1978968466233602,0.45774638839406606,0.4876361459009959,0.8736744051320761,0.7841755425560922,0.8286082464983698,0.7173100140951238,0.600798847098314,0.14016057905057341,0.24653221670670397,0.23995269328230145,0.4370327024831836,"nube"
0.059884078832977236,0.27721554312216834,0.010113865717934498,0.3250806691560572,0.6655016133317347,0.7431349780069082,0.6828468721455949,0.9583504051293963,0.8403809883383759,0.004303903694633863,0.8843299243001738,0.04980170374809741,"nube"
0.473282363360277,0.39629201038313727,0.5496839748162501,0.46176800898911324,0.3464810183326375,0.3769946582005593,0.3449165433173034,0.5271445069342252,0.21761420551465396,0.025425912248458426,0.5590925940407407,0.10805539338260967,"multinube"
0.7466853232957325,0.6041274592409989,0.7049607032922246,0.27752400564538543,0.28475580717493737,0.3253017348029991,0.31397583959657854,0.5092385058954758,0.2136039809726921,0.1421711402891026,0.4286454621902487,0.12782003754742832,"nube"
0.5415613469265628,0.8155638705258321,0.4937284173420078,0.28322269555771745,0.918256681972964,0.9061153967964819,0.7219593050260064,0.4647730381223159,0.17980448879841224,0.020663154511124146,0.6387070421203681,0.9676874072299008,"nube"
0.37781816962895226,0.5755289762029246,0.544612232566934,0.7087237653602848,0.6975770056967756,0.7665714292188914,0.6927634495735541,0.5556872802097644,0.14290804204783358,0.25409962776385947,0.18243101398003914,0.4417788184541784,"multinube"
0.30731705642852036,0.6152043395286205,0.24049333627195793,0.2709269708337156,0.7861097575815968,0.9175143103076342,0.8752794962119923,0.6665970918199169,0.5464832303566175,0.028245288157885056,0.5784234024076997,0.8210129381532558,"nube"
0.3133642573821245,0.5572907801674764,0.5069658447637828,0.6352361705467401,0.7359409718789683,0.8241401514921416,0.7577525698389438,0.5278662535332362,0.152332409859234,0.0929437081786439,0.34038315990161605,0.6058123661540591,"nube"
0.36119154767401485,0.6641964557126955,0.6926477314168324,0.7018365949086308,0.8027983001931969,0.9191874756643433,0.8615157942732286,0.43163152949757416,0.15345741559905923,0.017377563264194422,0.6575296605645303,0.7236850659743022,"nube"
0.4749605336740481,0.7890827844606206,0.6780486044345376,0.6488961146726414,0.9238163623455783,0.9543360847460902,0.8031049841726356,0.5791280899842381,0.13257210495971922,0.1759177694295242,0.27663399569812647,0.9916780443379268,"nube"
0.26270838260634194,0.22083489897902156,0.4648207258084616,0.7766852793783988,0.4665041474391635,0.39411161068813655,0.2550725427480245,0.5609395709696289,0.1786131561895724,0.07902840723664355,0.5293324367930399,0.08803068770389738,"nube"
0.37249200245471015,0.23822490252755002,0.6441323853576301,0.7762967714448887,0.2809891779849716,0.2758788858788242,0.22886571209135823,0.624961487165502,0.3586506393740104,0.010281275074410422,0.7323841974185124,0.027436447639973157,"nube"
0.26576959692331925,0.17470453335830752,0.6411360233936825,0.8160501248534453,0.239656700749606,0.3220365594169987,0.3534306937743116,0.6444910298062364,0.2470029608994604,0.029231701661444242,0.6697652439847724,0.06618555355835011,"nube"
0.3613582071595484,0.467521678786932,0.3831794451521359,0.5551928712361244,0.5777656221321466,0.6287863332052657,0.5653513229491652,0.5774855917584646,0.2874861606436768,0.012776754012519109,0.7166987122029589,0.058578766260576745,"nube"
0.7002815849488588,0.7651359956028666,0.6071622810418276,0.30249161859068313,0.6807364405193902,0.6236811308036162,0.45267559324209516,0.5740658786673956,0.6474046636292363,0.044783663814573896,0.5504975549262231,0.21292503774716592,"nube"
0.5637687544244973,0.6274609786868386,0.6674775803558043,0.4483252515414889,0.6065182366077018,0.5994733245961975,0.4837281637985675,0.4864977265288425,0.19145931016654844,0.17228128979700005,0.2574994661262397,0.21325011437323038,"nube"
0.7365728969993874,0.9726594119901153,0.6397988516549319,0.22450755645238077,0.9050307236421462,0.8823042658392777,0.6924237566593188,0.40737027267486975,0.08476403791175807,0.4885396908746937,0.052656275549862075,0.9780898518074923,"nube"
0.3359692182117506,0.23426461442207505,0.2570896594956739,0.3665020750105325,0.2698250248964656,0.3179052211928987,0.3156783967312085,0.5880562384139978,0.28290705564824314,0.02306048285186376,0.6499919735058595,0.007801833699496187,"nube"
0.27304186327733876,0.25575421529953324,0.5100435516642493,0.7357387788696561,0.3571619569164636,0.4320892800240527,0.4332789915486276,0.638271057919126,0.37844580839698166,0.0020366248954082704,0.8801296847348699,0.051687146261892886,"cieloDespejado"
0.3100976116247296,0.6087616746324631,0.4570412536453366,0.6833083715317838,0.91478188174008,0.904364109949402,0.7223017264127339,0.6211719839082926,0.2986469318721014,0.01457536370930738,0.7424864293958905,0.651973214033697,"nube"
0.4631329020440837,0.6588199430340625,0.6874643145718828,0.7131444912895257,0.8569766795673038,0.7776426874590576,0.552468912618671,0.3334646375170932,0.07942982702292702,0.10694489089334222,0.2908982679410117,0.4634289061980028,"multinube"
0.19362792772334575,0.32769842169566965,0.5149575471619091,0.8398661987993992,0.5884397741253354,0.6423248655754323,0.5789745093704064,0.4604787421059581,0.1803444575397494,0.06116990604534068,0.390816768759461,0.17625642074430725,"nube"
0.3830123970562004,0.6708056748618003,0.418060824170305,0.39717862650638197,0.7177159161922813,0.9003389562704945,0.9131272892335377,0.8447579877277654,0.7608482696340287,0.0034818924416678727,0.9169535501470314,0.6889018925504493,"nube"
0.18780814674582874,0.04613396404626156,0.170847835428662,0.4507076012392119,0.3384686175803182,0.23451999645491167,0.09670334165736305,0.7173361024247491,0.39957601824499106,0.001832962405867444,0.9214728435427398,0.0033807943545659425,"cieloDespejado"
0.4728969628851825,0.5894084905440438,0.7107647795902312,0.6080379176361929,0.6694609852984712,0.6624324305748865,0.533709405642383,0.4991038854165319,0.21289309299197104,0.058215573064531574,0.4322847124710936,0.30680709939417256,"multinube"
0.33126108134568805,0.13227639967144503,0.46965893002859804,0.7007163471654658,0.2667682866082981,0.1735981172727532,0.05918842044705267,0.5702085654931515,0.29739267377214507,0.009851866210920728,0.7587154050609778,0.006306481858725727,"nube"
0.3432189167357193,0.46408367185046867,0.34780120647177204,0.5395068165674816,0.5921616109720241,0.6474884695266443,0.5845214626998092,0.594753845615962,0.3253213876941549,0.014980234923454806,0.7021424583887813,0.06332488116636117,"nube"
0.4533728915231118,0.5970247458219247,0.7103756592139913,0.6344621325110448,0.6975118531368122,0.6992595142903086,0.5717563760382895,0.43255099782088635,0.08840266191834315,0.24157070400969732,0.16687652420103025,0.41479747766461134,"multinube"
0.7058045036288834,0.8964706448180554,0.7699419219819581,0.22157362403498354,0.7441081098778055,0.8102193545356026,0.7245049555339896,0.6149594072897954,0.3112124721724771,0.018682966209203095,0.6606273987986208,0.7102269036682092,"nube"
0.4427656947309463,0.2626256030584741,0.6454986140944005,0.5274613481059397,0.22368212094970927,0.21977475223034093,0.18555009112976534,0.4670270868190149,0.1825664076517397,0.028004819194330826,0.5846656918975219,0.05812365941017059,"nube"
0.6921904874088588,0.9302955358662195,0.7626594601495063,0.24724363871828067,0.8095361548946807,0.8779696600359348,0.7806061267119702,0.5490232992779104,0.14005683702467875,0.4126496489889262,0.06535923007769447,0.9725635523600268,"nube"
0.28815523841711177,0.09448196761605059,0.33805169645368544,0.5720434222682319,0.2603331193644383,0.1743323077022246,0.06697680137849413,0.5804837007253939,0.31108321981234605,0.004649884550359846,0.8370363828428536,0.002665627055476446,"cieloDespejado"
0.3481388506436347,0.5166978271705807,0.8615415055111325,0.8411935364969735,0.6331710403106923,0.7186692950291269,0.6713355115200268,0.5223792943475258,0.28803293214081027,0.07991176261296522,0.3504199747914514,0.2931538917515671,"nube"
0.42390479123337393,0.5030198221334324,0.7735155480461827,0.761821361309467,0.5534610232670851,0.5991835924125705,0.5365333587799735,0.7238468279806033,0.6008653105372986,0.010556096747043827,0.8592456807239119,0.1964111566473612,"nube"
0.4471949084631679,0.24598560732398242,0.585102303579303,0.5193016928188258,0.18631173036181248,0.18941810106736598,0.16850814774152997,0.687403882903686,0.2711740025884486,0.04425855811864936,0.6237056516139373,0.07938365541575972,"nube"
0.13253325067975,0.3323686212583859,0.35453796406018023,0.6235175027190344,0.5665037403148891,0.7292907857464825,0.7574456184158038,0.49504702785511545,0.33986908096469876,0.034625076986874816,0.6468482442902487,0.11358169176486474,"nube"
0.3498476913239274,0.2579811062345866,0.5942313491640753,0.7727178516135955,0.380067134417002,0.33470741227907475,0.23509887241928656,0.48395151473818926,0.17211652440403608,0.027931206246304022,0.5847159818735513,0.03900916743227061,"nube"
0.33780016106374816,0.5426545748369987,0.5910155726894435,0.7166292487150139,0.6640804742989657,0.7705177028860333,0.7335279632386398,0.5865094700921846,0.29928213919458774,0.01126768857796961,0.7166028835641369,0.37611338685840523,"nube"
1.0,0.6547892288767476,0.8078493852310554,0.06001687396413408,0.021579052515788493,0.06803700384691187,0.11575070081639953,0.7377034434457771,0.7997251686658265,0.13968056888086236,0.2661213690399347,0.004225992943207424,"multinube"
0.2866853922232307,0.5574850934625817,0.48962928698996067,0.6645844923907497,0.7600786175454101,0.8593941867219521,0.7969032011330838,0.439280372014094,0.09797584001278918,0.04968383238822488,0.4022408176525507,0.6275274690100544,"nube"
0.13289029606963115,0.15165528624602426,0.36324723625428235,0.8051886985519183,0.4444445953218149,0.4621903298565836,0.3996957770046493,0.597755126806727,0.2158522917633934,0.07006235016697872,0.3532285004315003,0.04206488516077206,"nube"
0.3611249989801906,0.13678364349098418,0.5284746574294681,0.6382177020709677,0.20022179001627774,0.1411063977578025,0.06763026686357285,0.5231270109864169,0.2594290447060104,0.010622348400267953,0.7879684068191446,0.016123789361569368,"cieloDespejado"
0.25618839969258717,0.3829409456156798,0.3994406860830281,0.6997297704106,0.6066431123661639,0.6418356581710052,0.5597989126971293,0.4533403381863196,0.2177689682090215,0.011871314751789411,0.6950462462072777,0.11215135610147543,"nube"
0.42390479123337393,0.5030198221334324,0.7735155480461827,0.761821361309467,0.5534610232670851,0.5991835924125705,0.5365333587799735,0.7238468279806033,0.6008653105372986,0.010556096747043827,0.8592456807239119,0.1964111566473612,"nube"
0.3505554165022547,0.5711173469087198,0.7035913312775691,0.7063484706890714,0.6662915874263305,0.7957949393865279,0.7767712802267993,0.48245195605828345,0.06104282844980504,0.20662418381643877,0.17581275716433734,0.47708211490581853,"multinube"
0.33157588280683137,0.4637413106112642,0.9760759222376842,0.9111139544586195,0.5898867025138681,0.6622435737837523,0.6133476122417747,0.529341941490319,0.28746745306523674,0.049048307270260126,0.4988540603381696,0.35803913987086955,"nube"
0.7180667236103877,0.9151241981236503,0.506535321696166,0.12417099609651432,0.7829281437573546,0.8216698434008274,0.7060837772468666,0.42952371055545197,0.14820908950215733,0.26812534812790006,0.12342215790188739,0.9324491258904315,"nube"
0.3656005069612766,0.5873121703644695,0.5111533860579944,0.6042025778501372,0.7429597970369918,0.799970268372082,0.707224272333758,0.3474735400686177,0.12136541512966904,0.04766683761229042,0.4256476470627615,0.39178206936956844,"nube"
0.35045241113485515,0.1982339088110316,0.46357792443775486,0.6792392628408783,0.3275962934488942,0.24576114994253256,0.12785004392250413,0.5311400460714657,0.3114497182808756,0.005847321838262539,0.8040914415719564,0.0007801834764706548,"cieloDespejado"
0.39381287338029436,0.5599448516746491,0.4676886430516425,0.5577468937622944,0.6632782840298806,0.7226140516534788,0.6481709105262977,0.5344373832757991,0.13802536407498678,0.13933458802513637,0.28225644727050353,0.5773356745889321,"nube"
0.41245214320883367,0.6391732326996558,0.6992931043265481,0.6637984649023747,0.7100781424929609,0.8150810908307315,0.7674522349219237,0.6372498035224927,0.36424165429415456,0.04549525564549967,0.48033368913379937,0.40068916210638944,"multinube"
0.627531144669722,0.8863679006481716,0.8549800433057444,0.5260937574455472,0.9460143634026636,0.8979042958266207,0.6792916925151015,0.3852648453384389,0.18324753357585158,0.02387513281002707,0.6168900697702817,0.9807554777977584,"nube"
0.2855245611834394,0.2465474706686788,0.528652246810849,0.8004684142625007,0.4789632065728039,0.4021444732965294,0.2569988334647432,0.6548125906331242,0.21874006159895373,0.090499758304154,0.5543592201581481,0.07892854856535354,"nube"
0.3600486548497659,0.25397506712766216,0.6055047381043608,0.7506385474854966,0.3406661573040215,0.31542656998757107,0.24001964487677607,0.6384143450263441,0.20600700343709238,0.07639551746221816,0.48725822472577246,0.07899356367752439,"nube"
0.4019959810717504,0.492721736306221,0.7389368827617672,0.7736860919961692,0.6227276368469139,0.6127046802818477,0.4912355135832063,0.602696351319826,0.2937583014879328,0.09315718572792164,0.3801045554796802,0.26662765781240627,"multinube"
0.3693023203645929,0.4688936942281898,0.7180461615794949,0.8083765905316372,0.6327719813534894,0.6203985106681936,0.4949789567651463,0.558622440468923,0.20131735365996764,0.21196357631331633,0.30166637601582985,0.26870814672792454,"nube"
0.0,0.04592577131430015,0.05446867505542668,0.43444931155981104,0.35816231932378395,0.4803683695232233,0.5191121600398678,0.7990662775928513,0.5857589409469777,0.005489072157865423,0.829314932451626,0.01631883469808187,"nube"
0.22920456969973052,0.4359684019868323,0.6446174765219963,0.8303547243518737,0.6254844021358027,0.755441769553429,0.7452030312973329,0.6200619711769403,0.08099616154504191,0.20079894586258432,0.23963249095565078,0.4599180805538849,"nube"
0.5098265577926332,0.8027463957955788,0.6241422801309344,0.36011015030622995,0.8432607201411689,0.9287979376381853,0.8381342810015749,0.6208608124631919,0.27674035751883086,0.05763648454005404,0.43047542969669395,0.9689226975567776,"nube"
0.36295131221768007,0.581666291635345,0.6670898977783448,0.7555367206906138,0.7386095099328623,0.7951123243111291,0.7028587409327642,0.6674717078739634,0.34123898591319346,0.04121588960020808,0.5316343890580904,0.3193550490646634,"multinube"
0.2782708123393437,0.6092361479913583,0.5702659108598112,0.7107243546019523,0.7652826736301518,0.9467787772754109,0.9488496142310574,0.7554943081031236,0.6409743587127146,0.014707867015755625,0.751475080199847,0.6112086343119726,"nube"
0.3745694620871003,0.6645604075051846,0.5153163982722452,0.42273124642904397,0.8106722517833924,0.9021903601129384,0.8230295423317852,0.5616666530422227,0.20106905307340003,0.030802111219349414,0.55604168062791,0.8247838242460571,"nube"
0.4555736100197525,0.635335804317454,0.6281672205691843,0.7049105297324755,0.7661975234832098,0.7529009244400965,0.5992060189526959,0.7045942219918924,0.5354984804344239,0.008215204999791432,0.7922086431595339,0.2702685136808658,"nube"
0.6972041674551571,0.9513718356084144,0.6287924296441098,0.1894905803335959,0.804052485804959,0.9024952614818023,0.8302313049183544,0.4759050701729709,0.2204594581264871,0.028645251842164026,0.5877720713859013,0.9960340685706863,"nube"
0.41653472747273596,0.5972591551369338,0.6543241029568534,0.5802456523275124,0.6176932486415243,0.7478882544411923,0.7394473509733731,0.5716062329014016,0.25463225152509283,0.08671114524570776,0.33410320602805726,0.4278005331202981,"multinube"
0.24670210434467507,0.37842599093238055,0.6929068421961447,0.9044108558367834,0.6191931134155313,0.6476075479414215,0.5575670347599895,0.5657640509035681,0.12045214516400596,0.07355896519825195,0.4489135614900837,0.3159742547100975,"nube"
0.2156663604544377,0.22233388649754218,0.36246917510869436,0.7192445262081244,0.5303508870376744,0.45798011162071794,0.3057809184765862,0.5559872988876998,0.1617822880048708,0.06413650785082091,0.48644726051353715,0.07964371692965339,"nube"
0.10055136547104654,0.33013247725313133,0.06105183477993078,0.364797443448875,0.693709933097326,0.7679093548362623,0.699056635916337,0.8121298870827514,0.5776049877805498,0.006679148150965436,0.8523818895703712,0.117352577857666,"nube"
0.4793741235239269,0.783228714178656,0.4756073083542892,0.4373502534504943,0.9755121598519247,0.9399139450369343,0.7252061690082895,0.3608059853575134,0.12178633564456963,0.01932094509210207,0.6473567016710755,0.976009362891974,"nube"
0.27203901178844625,0.4564139543704864,0.3729062847919743,0.6326705368036234,0.7163232814183952,0.7294659902709033,0.6071812991211075,0.47044250014607886,0.12598193528198273,0.08434326208417887,0.3312919232103767,0.3154541316823102,"multinube"
0.35034998506183707,0.22872771623203664,0.37403758771391177,0.558525587817858,0.4142097613858194,0.29088731627499004,0.1219647619933425,0.5660141422190648,0.21737100699493367,0.03613414242142432,0.5633079921832087,0.01989467545437064,"nube"
0.3420135274339905,0.4211784939833789,0.5617106281418386,0.7823978911559712,0.5951301218028098,0.5857641383329146,0.47051561017403376,0.4787729122156012,0.10687724597234341,0.29788706301513734,0.22172863017617686,0.2095442433926,"nube"
0.36113194292789863,0.7129413101595597,0.3880010553940035,0.4935166650198945,0.9225404590655704,0.9911859223636341,0.8706684038512987,0.650003169172503,0.3143391888053851,0.018067071210712164,0.6899538138527824,0.9976594506357984,"nube"
0.2044799053089766,0.5268828201047165,0.36262042392834304,0.4903521718807341,0.7558789955555063,0.9219869559451673,0.9137084506781283,0.4261131235652758,0.2873458538053765,0.13836289711118255,0.35881485303625715,0.824848839358228,"nube"
0.12781180426454433,0.08252193861136448,0.19121890889180454,0.3979089786249377,0.32207461882891975,0.3668441718653463,0.3511892662840305,0.7891535645748311,0.45653549252802306,0.0016734676851426998,0.9528908905203112,0.021325011117759942,"cieloDespejado"
0.34209975033028417,0.42168278310887597,0.6119117044113843,0.8297628616968331,0.6332049739310401,0.586395178054241,0.4333826729221952,0.5098856790800573,0.28913667926877173,0.02899368646282424,0.574633176002196,0.12775502243525746,"nube"
0.677861802062799,0.9180795064879016,0.4982445175186497,0.18105404253856083,0.9192448282057952,0.8787258458461333,0.6717011247776541,0.4904802710562395,0.16969814471842543,0.3202016013269961,0.09893100644008224,0.9749691179016097,"nube"
0.31295050182181683,0.4549072563250975,0.7780917020362074,0.9118846987431444,0.6197564111130087,0.6736212503113063,0.6037911911488096,0.7712160104287468,0.503171784890059,0.028149591325450207,0.6261869502208454,0.20213250143133912,"nube"
0.5526193352469927,0.36192633253089684,0.702967794339663,0.4662411639714839,0.2543078700230978,0.2223049787897412,0.159320068535145,0.5880280324735867,0.2477512640370614,0.046172494767346285,0.5539640391193867,0.0767180294254936,"nube"
0.3220797508317388,0.5461696904110628,0.4662925467267288,0.6837689560045805,0.7673797699443713,0.7963084176116009,0.6760939407471099,0.5000935843810044,0.1823725291115431,0.07944554727546212,0.3613785877144614,0.4056953385260675,"multinube"
0.2012757569771707,0.36716764842428756,0.08590568394935796,0.25543428949363134,0.6247880848600532,0.6905356936167696,0.6291576570610754,0.7503432390652888,0.5161148781371334,0.01392511600173727,0.6761043100161405,0.02086990426735379,"nube"
0.35429079295156496,0.26028407752924165,0.5979634536185392,0.7266417949802972,0.33511326374443173,0.3322818533463433,0.2759179552436483,0.6783873056831636,0.22311423357602164,0.11199719289291526,0.5221751930490426,0.11215135610147543,"nube"
0.19540563143066245,0.048387071901254554,0.4667797878264844,0.6979335518564446,0.14882868018994275,0.22788649485049953,0.2753736279877157,0.6204738087108749,0.34248814194630245,0.0038205120025911763,0.8507532943611847,0.0325726542839929,"cieloDespejado"
0.39978484665354774,0.1587924410403487,0.6499200309277657,0.608051215722503,0.1564868141059491,0.12290863815035451,0.07885513935265065,0.5661025750782718,0.23790002329943863,0.01970373242184146,0.6970309657164508,0.06228463724120718,"multinube"
